Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-5576892~Phase 0 - rapid depolarisation	3	1.3953488372093024	0.059696854475501715	CALM1	129	34	10946	7.487004103967168	1.0	0.6075477341557389	0.6030137958411439
GOTERM_BP_DIRECT	GO:0034599~cellular response to oxidative stress	4	1.8604651162790697	0.06021218599519028	MAPK8, PRKRA, CPEB2, NFE2L2	195	89	19357	4.461423220973782	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0007339~binding of sperm to zona pellucida	3	1.3953488372093024	0.060805100820137625	HSPA1L, TCP1, ALDOA	195	40	19357	7.445	1.0	1.0	0.9969159599074788
GOTERM_MF_DIRECT	GO:0070061~fructose binding	2	0.9302325581395349	0.06210328047957461	ALDOA, PFKM	202	6	18913	31.209570957095707	0.9999999998991558	0.6193077136713134	0.5865309823070936
GOTERM_BP_DIRECT	GO:0030177~positive regulation of Wnt signaling pathway	3	1.3953488372093024	0.06351367783757259	SKI, MBD2, ATP6V0C	195	41	19357	7.263414634146342	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-9664433~Leishmania parasite growth and survival	4	1.8604651162790697	0.06509350416061216	MBD2, CALM1	129	79	10946	4.296339907761751	1.0	0.6461133005571873	0.6412915595082531
REACTOME_PATHWAY	R-HSA-9662851~Anti-inflammatory response favouring Leishmania parasite infection	4	1.8604651162790697	0.06509350416061216	MBD2, CALM1	129	79	10946	4.296339907761751	1.0	0.6461133005571873	0.6412915595082531
REACTOME_PATHWAY	R-HSA-5673000~RAF activation	3	1.3953488372093024	0.06604482743380033	CALM1	129	36	10946	7.071059431524548	1.0	0.6475614787411642	0.6427289303923496
GOTERM_BP_DIRECT	GO:0032465~regulation of cytokinesis	3	1.3953488372093024	0.06626237309302155	CALM1	195	42	19357	7.09047619047619	1.0	1.0	0.9969159599074788
GOTERM_CC_DIRECT	GO:0010494~cytoplasmic stress granule	4	1.8604651162790697	0.0666503055876376	FMR1, BPI	207	93	20587	4.277595969040569	0.9999999994457364	1.0	0.9967532467532467
REACTOME_PATHWAY	R-HSA-438064~Post NMDA receptor activation events	4	1.8604651162790697	0.0670745522676697	GRIA2, CALM1	129	80	10946	4.242635658914728	1.0	0.6478727801732994	0.6430379086794689
GOTERM_MF_DIRECT	GO:0005547~phosphatidylinositol-3,4,5-trisphosphate binding	3	1.3953488372093024	0.06737435859552592	FUNDC2, ZFYVE16, FERMT2	202	40	18913	7.022153465346534	0.9999999999866667	0.6537133712376704	0.6191157276345625
GOTERM_BP_DIRECT	GO:0008211~glucocorticoid metabolic process	2	0.9302325581395349	0.06809127922240384	MECP2, NR3C1	195	7	19357	28.361904761904764	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0010626~negative regulation of Schwann cell proliferation	2	0.9302325581395349	0.06809127922240384	SKI, SOX10	195	7	19357	28.361904761904764	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0006089~lactate metabolic process	2	0.9302325581395349	0.06809127922240384	SLC37A4, LDHAL6B	195	7	19357	28.361904761904764	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:1902416~positive regulation of mRNA binding	2	0.9302325581395349	0.06809127922240384	FMR1, EIF3E	195	7	19357	28.361904761904764	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:1901842~negative regulation of high voltage-gated calcium channel activity	2	0.9302325581395349	0.06809127922240384	CALM1	195	7	19357	28.361904761904764	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-5576891~Cardiac conduction	5	2.3255813953488373	0.06894663127307768	KCNE2, HIPK1, CALM1	129	132	10946	3.2141179234202486	1.0	0.6478727801732994	0.6430379086794689
GOTERM_BP_DIRECT	GO:0043507~positive regulation of JUN kinase activity	3	1.3953488372093024	0.06905011997320598	MAP3K7, DKK1, MAP3K12	195	43	19357	6.925581395348837	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-111997~CaM pathway	3	1.3953488372093024	0.06929982474490516	CALM1	129	37	10946	6.879949717159019	1.0	0.6478727801732994	0.6430379086794689
REACTOME_PATHWAY	R-HSA-111933~Calmodulin induced events	3	1.3953488372093024	0.06929982474490516	CALM1	129	37	10946	6.879949717159019	1.0	0.6478727801732994	0.6430379086794689
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	6	2.7906976744186047	0.0697056800804009	SKI, DNMT1, BTG1, CAMTA1, PLAGL2, SUPT20H	195	218	19357	2.7321100917431194	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0032259~methylation	4	1.8604651162790697	0.07032696184991528	PRDM8, AS3MT, DNMT1, PRDM4	195	95	19357	4.179649122807017	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	6	2.7906976744186047	0.07130311799532088	IFNA5, MAPK8, CALM1, MAP3K7	87	212	8205	2.669160702667534	0.9999999314670853	0.47379181372296275	0.45254554404928726
KEGG_PATHWAY	hsa04970:Salivary secretion	4	1.8604651162790697	0.07183715342667663	KCNMA1, CALM1	87	92	8205	4.100449775112444	0.9999999397173753	0.47379181372296275	0.45254554404928726
GOTERM_BP_DIRECT	GO:0035249~synaptic transmission, glutamatergic	3	1.3953488372093024	0.07187586902901819	GRIA2, GRIK3, NR3C1	195	44	19357	6.768181818181819	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-196854~Metabolism of vitamins and cofactors	6	2.7906976744186047	0.07200815950815731	APOC2, SLC52A2, GPC5, CALM1	129	190	10946	2.6795593635250916	1.0	0.6589123249123667	0.6539950687563043
KEGG_PATHWAY	hsa04261:Adrenergic signaling in cardiomyocytes	5	2.3255813953488373	0.07223731689049656	CACNA2D3, CREM, CALM1	87	150	8205	3.1436781609195403	0.9999999452443761	0.47379181372296275	0.45254554404928726
REACTOME_PATHWAY	R-HSA-8950505~Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation	3	1.3953488372093024	0.07260659879655415	RAP1B, CAPZA1, TCP1	129	38	10946	6.698898408812729	1.0	0.6589123249123667	0.6539950687563043
REACTOME_PATHWAY	R-HSA-597592~Post-translational protein modification	24	11.162790697674419	0.0729392996482595	SBSPON, DNMT1, UBE2B, CTBP1, TRAPPC4, NICN1, LYPD3, YOD1, ANK3, NR3C1, RHOA, DCAF6, PSMC5, CAPZA1, DPH3, PGR, TOP1, CALM1, MAP3K7, SCG2, ST6GALNAC4, NFE2L2	129	1441	10946	1.4132304762519567	1.0	0.6589123249123667	0.6539950687563043
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	8	3.7209302325581395	0.0732826866142948	ELK4, FOXJ3, CAMTA1, PLAGL2, ESRRG, PGR, NR3C1, NFE2L2	202	342	18913	2.1901453303225056	0.9999999999986383	0.6923285393297851	0.6556871960226377
REACTOME_PATHWAY	R-HSA-1643685~Disease	28	13.023255813953488	0.07430607567370773	IFNA5, NCKAP1, DNMT1, CTBP1, UNC93B1, NR3C1, RAP1B, MECP2, MAPK8, RPS16, SI, GPC5, SLC37A4, MAP3K7, NELFE, SBSPON, MBD2, MLH1, DKK1, STX1B, FGF16, PSMC5, G6PC3, CALM1, ST6GALNAC4, NFE2L2	129	1748	10946	1.3591967785996841	1.0	0.6638009426851224	0.6588472043068753
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	3	1.3953488372093024	0.07454518476158276	CALM1	207	45	20587	6.630273752012883	0.9999999999598429	1.0	0.9967532467532467
REACTOME_PATHWAY	R-HSA-6802957~Oncogenic MAPK signaling	4	1.8604651162790697	0.07527027313339224	RAP1B, CALM1	129	84	10946	4.040605389442598	1.0	0.6638550720630979	0.6589009297342688
REACTOME_PATHWAY	R-HSA-111996~Ca-dependent events	3	1.3953488372093024	0.0759635157087127	CALM1	129	39	10946	6.5271317829457365	1.0	0.6638550720630979	0.6589009297342688
GOTERM_CC_DIRECT	GO:0002199~zona pellucida receptor complex	2	0.9302325581395349	0.07731507725375836	HSPA1L, TCP1	207	8	20587	24.863526570048307	0.9999999999840959	1.0	0.9967532467532467
GOTERM_BP_DIRECT	GO:0045141~meiotic telomere clustering	2	0.9302325581395349	0.07743444675979883	UBE2B, MLH1	195	8	19357	24.816666666666666	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:2000766~negative regulation of cytoplasmic translation	2	0.9302325581395349	0.07743444675979883	FMR1, CPEB2	195	8	19357	24.816666666666666	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0033615~mitochondrial proton-transporting ATP synthase complex assembly	2	0.9302325581395349	0.07743444675979883	ATP23, ATPAF1	195	8	19357	24.816666666666666	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0034329~cell junction assembly	2	0.9302325581395349	0.07743444675979883	CAPZA1, RHOA	195	8	19357	24.816666666666666	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0070374~positive regulation of ERK1 and ERK2 cascade	6	2.7906976744186047	0.07750989042601532	RAP1B, ADCYAP1, HAND2, FERMT2, NELFE, MAP3K12	195	226	19357	2.6353982300884957	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0042391~regulation of membrane potential	4	1.8604651162790697	0.07930050057332058	KCNH5, KCNH7, KCNMA1, GRIK3	195	100	19357	3.970666666666667	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-9664323~FCGR3A-mediated IL10 synthesis	3	1.3953488372093024	0.07936897219244872	CALM1	129	40	10946	6.3639534883720925	1.0	0.686157566050847	0.6810369871997213
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	3	1.3953488372093024	0.08057088703541829	GSTT2, GSTT2B, CLIC1	195	47	19357	6.336170212765958	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	9	4.186046511627907	0.08062647953961205	BTG1, SPATA6L, UBE2B, FOXJ3, CREM, MLH1, TXNDC8, TSPY2, TCP11	195	446	19357	2.003139013452915	1.0	1.0	0.9969159599074788
GOTERM_CC_DIRECT	GO:0000792~heterochromatin	3	1.3953488372093024	0.08332398343284601	MECP2, MBD2, TCP1	207	48	20587	6.215881642512078	0.9999999999978879	1.0	0.9967532467532467
REACTOME_PATHWAY	R-HSA-5621481~C-type lectin receptors (CLRs)	5	2.3255813953488373	0.08495009846657772	PSMC5, CALM1, MAP3K7	129	142	10946	2.9877715907850204	1.0	0.7265944592247711	0.7211721125141386
GOTERM_MF_DIRECT	GO:0001223~transcription coactivator binding	3	1.3953488372093024	0.08583108591830482	MED1, HAND2, PGR	202	46	18913	6.10622040464916	0.9999999999999898	0.79008614986337	0.7482710054416317
REACTOME_PATHWAY	R-HSA-9006934~Signaling by Receptor Tyrosine Kinases	11	5.116279069767442	0.08658578509868395	RAP1B, NCKAP1, ADCYAP1, FGF16, PGR, PTPRK, CALM1, ATP6V0C, RHOA	129	524	10946	1.7812592461092371	1.0	0.7327891707299147	0.7273205948289452
GOTERM_BP_DIRECT	GO:0043586~tongue development	2	0.9302325581395349	0.08668441923237559	KCNE2, HAND2	195	9	19357	22.05925925925926	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0030388~fructose 1,6-bisphosphate metabolic process	2	0.9302325581395349	0.08668441923237559	ALDOA, PFKM	195	9	19357	22.05925925925926	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0033625~positive regulation of integrin activation	2	0.9302325581395349	0.08668441923237559	RAP1B, FERMT2	195	9	19357	22.05925925925926	1.0	1.0	0.9969159599074788
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	3	1.3953488372093024	0.08671566076503855	G6PC3, SI, SLC37A4	87	47	8205	6.019809244314013	0.99999999835888	0.5525026385886741	0.5277267355129488
REACTOME_PATHWAY	R-HSA-76002~Platelet activation, signaling and aggregation	7	3.255813953488372	0.08802869668247144	RAP1B, CALM1, ALDOA, RASGRP2, RHOA	129	263	10946	2.258437232882365	1.0	0.7372403347156984	0.7317385411730439
GOTERM_MF_DIRECT	GO:0016301~kinase activity	6	2.7906976744186047	0.0887057909685586	DYRK4, PRKRA, CALM1, CDKN3	202	222	18913	2.5305057532780304	0.9999999999999967	0.794433238428072	0.752388025252213
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	9	4.186046511627907	0.08915228066066858	SKI, TENM1, MNT, BTG1, PRKRA, CTBP1, PTPRK, C12ORF44, CDKN3	195	456	19357	1.9592105263157895	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-1489509~DAG and IP3 signaling	3	1.3953488372093024	0.08986099508943109	CALM1	129	43	10946	5.919956733369389	1.0	0.743412756655588	0.7378649002626358
GOTERM_CC_DIRECT	GO:0016605~PML body	4	1.8604651162790697	0.09039192697153207	SKI, EIF3E, HIPK1, N4BP1	207	106	20587	3.752985142648801	0.9999999999998068	1.0	0.9967532467532467
REACTOME_PATHWAY	R-HSA-70326~Glucose metabolism	4	1.8604651162790697	0.09061498775155177	G6PC3, ALDOA, SLC37A4, PFKM	129	91	10946	3.7297895902547067	1.0	0.743412756655588	0.7378649002626358
GOTERM_MF_DIRECT	GO:0008168~methyltransferase activity	4	1.8604651162790697	0.0907291442215904	PRDM8, AS3MT, DNMT1, PRDM4	202	100	18913	3.7451485148514854	0.9999999999999986	0.794433238428072	0.752388025252213
KEGG_PATHWAY	hsa04972:Pancreatic secretion	4	1.8604651162790697	0.0913172463593515	RAP1B, PNLIPRP1, KCNMA1, RHOA	87	102	8205	3.698444895199459	0.9999999994679657	0.5656596093926496	0.540293707626163
GOTERM_BP_DIRECT	GO:0030968~endoplasmic reticulum unfolded protein response	3	1.3953488372093024	0.09263551406407312	YOD1, TMTC4, NFE2L2	195	51	19357	5.83921568627451	1.0	1.0	0.9969159599074788
GOTERM_BP_DIRECT	GO:0030838~positive regulation of actin filament polymerization	3	1.3953488372093024	0.09263551406407312	TENM1, NCKAP1, RHOA	195	51	19357	5.83921568627451	1.0	1.0	0.9969159599074788
REACTOME_PATHWAY	R-HSA-195721~Signaling by WNT	8	3.7209302325581395	0.09434458556606047	PSMC5, CTBP1, CALM1, MAP3K7, DKK1, RHOA	129	332	10946	2.044643691043243	1.0	0.7655849284211771	0.7598716080598251
REACTOME_PATHWAY	R-HSA-442755~Activation of NMDA receptors and postsynaptic events	4	1.8604651162790697	0.09522200602253447	GRIA2, CALM1	129	93	10946	3.6495790614320245	1.0	0.7655849284211771	0.7598716080598251
REACTOME_PATHWAY	R-HSA-445355~Smooth Muscle Contraction	3	1.3953488372093024	0.09707031471601413	CALM1	129	45	10946	5.656847545219638	1.0	0.7727181488284689	0.7669515954790027
GOTERM_CC_DIRECT	GO:0005829~cytosol	65	30.23255813953488	0.09725473244409044	DOCK6, DENND1B, NCKAP1, ZC3H4, FMR1, CROT, NR3C1, C12ORF44, BACH2, DCAF6, ELK4, MECP2, AS3MT, RPS16, MYB, EXO5, GGACT, MAP3K7, SERF1A, SERF1B, STARD3NL, YOD1, ANK3, PPHLN1, RHOA, STX1B, LATS2, ZFYVE16, RBP5, TCP1, IRF2, PGR, ALDOA, ASPA, ATP23, GSTT2, RASGRP2, RAP1B, MAPK8, DPP8, KIAA0355, DPH3, CAMTA1, GSTT2B, N4BP1, URGCP, HSPA1L, TRAPPC4, MBD2, DDHD1, HIPK1, PSMC5, XPOT, PRKRA, CAPZA1, EIF3E, CALM1, PFKM, FERMT2, CDKN3, NFE2L2, MAP3K12	207	5521	20587	1.1708960167021483	0.9999999999999813	1.0	0.9967532467532467
